listing_id,neighbourhood,zipcode,price
11892476,Harlem,10037,92
11901356,Williamsburg,11211,348
11901938,Crown Heights,11213,168
11902812,Bushwick,11237,65
11905096,Flatbush,11230,99
11906184,Harlem,10037,94
11910609,Greenwich Village,10011,350
11910848,,10013,60
11912865,Richmond Hill,11415,45
11927300,Ridgewood,11385,35
11937618,Mott Haven,10455,44
11937647,Williamsburg,11211,110
11940117,Harlem,10026,138
11943846,Alphabet City,10009,250
11944155,East Village,10009,249
11946206,Long Island City,11101,180
11946733,Williamsburg,11211,160
11947316,East Flatbush,11225,43
11949531,Bushwick,11237,65
11949706,Mott Haven,10455,44
11950107,Crown Heights,11216,55
11950302,,10003,75
11959854,,10453,26
11960466,Williamsburg,11211,175
11964117,,10016,110
11966139,Chelsea,10011,225
11967410,,10013,125
11968680,Upper East Side,10128,117
11971334,Elmhurst,11373,45
11973139,Bushwick,11221,57
11974165,Midtown,10001,320
11980791,Hell's Kitchen,10036,160
11981021,Murray Hill,10016,250
11982174,Upper East Side,10065,69
11983777,Kips Bay,10016,160
11984762,East New York,11208,70
11988251,Elmhurst,11373,43
11991997,Upper East Side,10128,110
11992092,Upper East Side,10128,100
11992126,Upper East Side,10128,100
11993790,Crown Heights,11213,109
12000603,Riverdale,10463,150
12001854,Midtown,10019,239
12001984,Williamsburg,11211,80
12003146,Upper West Side,10025,80
12003341,,11233,150
12004175,Crown Heights,11238,60
12006770,East Village,10003,125
12007175,,10036,115
12009779,Williamsburg,11249,80
12009807,Lower East Side,10002,140
12019427,Lower East Side,10002,150
12019883,Lower East Side,10002,200
12021392,Park Slope,11215,70
12021623,West Village,10014,175
12022083,Upper East Side,10128,220
12022739,,10013,250
12024220,,10036,150
12024963,,10013,125
12025076,Harlem,10030,73
12025168,Astoria,11102,75
12026305,Hamilton Heights,10031,50
12026418,Rego Park,11374,70
12028198,Jackson Heights,11372,60
12028322,Sea Gate,11224,223
12028733,Sea Gate,11224,97
12033408,,10014,245
12037401,,10128,80
12039579,Richmond Hill,11415,78
12050885,Elmhurst,11373,40
12050932,Crown Heights,11225,90
12052143,Upper West Side,10023,325
12052345,Bedford-Stuyvesant,11216,45
12054516,Crown Heights,11213,130
12064423,Bedford-Stuyvesant,11216,45
12067652,Chelsea,10001,175
12071153,Bedford-Stuyvesant,11206,110
12083016,East Village,10009,200
12084205,East Village,10003,56
12085680,Midtown,10019,239
12087785,Clinton Hill,11205,169
12088765,Clinton Hill,11205,55
12089602,Upper East Side,10128,100
12089692,Bedford-Stuyvesant,11216,75
12089812,Upper East Side,10128,100
12090119,,10128,90
12090975,Fort Greene,11205,99
12091679,Upper West Side,10024,125
12092403,Williamsburg,11249,200
12092673,Brooklyn Navy Yard,11205,75
12095501,Hell's Kitchen,10036,245
12096332,Flatiron District,10016,999
12102526,Upper West Side,10018,400
12105132,Financial District,10005,160
12107055,Williamsburg,11211,65
12108264,Bedford-Stuyvesant,11221,126
12110415,Greenwood Heights,11232,30
12111718,Upper East Side,10028,150
12112190,,10036,105
12114017,Mott Haven,10454,125
12114040,Midtown East,10016,99
12115597,Upper West Side,10025,98
12125287,Financial District,10005,178
12127269,Hell's Kitchen,10019,175
12127470,Chelsea,10001,179
12130236,The Rockaways,11694,225
12132920,Upper East Side,10128,100
12134640,Bedford-Stuyvesant,11216,175
12142921,,10023,180
12145189,Hell's Kitchen,10019,100
12147723,Financial District,10005,175
12148215,Harlem,10026,45
12148877,Greenpoint,11211,125
12149352,Lefferts Garden,11225,30
12151638,Clinton Hill,11238,144
12153125,Upper East Side,10128,100
12155351,Alphabet City,10009,80
12167819,Astoria,11106,500
12168212,East New York,11207,79
12169531,Clinton Hill,11205,117
12170504,Kips Bay,10016,79
12170991,Upper West Side,10025,65
12171671,Chelsea,10001,85
12172014,East Harlem,10029,56
12177276,Upper West Side,10024,95
12181549,Chinatown,10002,132
12187394,Hell's Kitchen,10036,109
12188768,Midtown,10019,299
12189083,Midwood,11210,70
12189652,Bedford-Stuyvesant,11221,110
12190495,Bedford-Stuyvesant,11216,99
12191010,The Rockaways,11692,299
12191735,Financial District,10005,175
12192216,East Harlem,10029,115
12198569,Woodhaven,11421,30
12199478,Flatiron District,10016,299
12202511,Lower East Side,10002,120
12204161,Brooklyn Heights,11201,409
12209944,Bedford-Stuyvesant,,265
12210323,Flatbush,11226,215
12218076,Clinton Hill,11205,160
12222625,Midtown East,10022,185
12223531,Williamsburg,11211,80
12223866,Clinton Hill,11238,77
12225681,Hell's Kitchen,10019,99
12225838,Williamsburg,11211,84
12227645,The Rockaways,11693,88
12231961,Jackson Heights,11372,179
12233692,Crown Heights,11216,60
12243378,Midtown,10019,369
12245906,Upper West Side,10025,110
12249359,Hell's Kitchen,10019,109
12249461,Sunset Park,11220,35
12252035,East Village,10003,275
12252205,East Village,10003,110
12252513,Williamsburg,11249,120
12252583,Clinton Hill,11238,50
12262468,Bedford-Stuyvesant,11216,95
12264835,Flatiron District,10016,299
12267015,Upper West Side,10024,100
12267599,Harlem,10030,125
12272850,Kips Bay,10016,175
12273048,,10019,150
12274662,Bushwick,11206,80
12274909,Bay Ridge,11209,35
12274916,,10075,175
12285861,Williamsburg,11211,159
12286939,Williamsburg,11211,49
12287838,Washington Heights,10032,319
12289349,,10012,215
12292226,Midtown East,10017,219
12292255,Park Slope,11215,189
12292409,Lower East Side,10002,140
12296996,Flatbush,11226,100
12298684,Midtown East,10017,139
12300734,Upper West Side,10023,99
12301028,East New York,11208,60
12304938,Upper West Side,10024,135
12309399,Bushwick,11237,70
12310556,Greenpoint,11222,165
12315833,Harlem,10030,73
12317276,Sheepshead Bay,11229,35
12317903,Midtown East,10017,239
12322066,Bedford-Stuyvesant,11216,75
12323423,Upper West Side,10025,50
12324203,East Village,10003,200
12325291,Washington Heights,10032,289
12326470,Upper West Side,10024,190
12332789,Kensington,11218,45
12337005,Fort Greene,11205,120
12341856,Crown Heights,11213,44
12342004,Washington Heights,10032,105
12342979,Midtown,10016,100
12343098,Flatiron District,10010,525
12345615,Parkchester,10462,59
12346131,Baychester,10469,150
12353119,Washington Heights,10032,319
12355067,Chelsea,,200
12356709,Upper West Side,,120
12357227,Lefferts Garden,,115
12357413,Midtown East,10017,410
12358080,Williamsburg,11206,130
12359146,Bedford-Stuyvesant,11233,140
12360322,Williamsburg,11206,60
12365206,East New York,11207,60
12365836,Maspeth,11377,169
12367315,Clinton Hill,11238,125
12368109,Astoria,11103,57
12370347,Crown Heights,11213,48
12376365,Jamaica,11413,46
12379180,East Village,10003,70
12380920,Harlem,10030,45
12384862,,10036,100
12388091,Upper West Side,10025,58
12389574,Bushwick,11221,260
12389931,Flatiron District,10010,115
12390529,Parkchester,10462,75
12393587,Jamaica,11429,30
12396603,Crown Heights,11213,66
12403252,Harlem,10027,175
12404679,Midtown East,10017,359
12404734,Williamsburg,11211,80
12404998,Astoria,11102,120
12405814,Mott Haven,10455,85
12406906,Crown Heights,11225,64
12407244,Lower East Side,10002,75
12409217,,10036,96
12409346,Bedford-Stuyvesant,11216,99
12410412,Flatbush,11226,290
12410574,Clinton Hill,11238,180
12410912,Crown Heights,11225,37
12411474,,10021,99
12421102,Crown Heights,11238,150
12423497,Hell's Kitchen,10019,140
12423533,,11231,80
12425266,Bedford-Stuyvesant,11233,60
12426957,Bushwick,11221,45
12427898,Greenwood Heights,11232,199
12428887,Lower East Side,10002,160
12429791,East Village,10009,350
12431649,,10036,150
12432739,Bedford-Stuyvesant,11206,50
12445714,Hamilton Heights,10031,99
12447752,East Harlem,10035,625
12450817,Fort Greene,11217,150
12451425,Murray Hill,10017,175
12453277,Forest Hills,11375,88
12453456,Rego Park,11374,238
12453944,Hell's Kitchen,10019,75
12465732,Chinatown,10002,70
12467337,Upper East Side,10021,200
12470816,Hamilton Heights,10031,80
12472531,Williamsburg,11211,65
12477280,Murray Hill,10016,159
12482870,Washington Heights,10033,38
12492594,Lefferts Garden,11225,50
12493228,Hell's Kitchen,10036,100
12493291,Jackson Heights,11372,60
12495592,Hell's Kitchen,10019,79
12495831,Midtown East,10022,190
12495887,Greenpoint,11222,119
12497140,Soho,10012,105
12497783,Upper West Side,10025,40
12507960,,10027,120
12511986,Harlem,10030,90
12513217,Upper West Side,10024,40
12513269,Park Slope,11215,120
12515056,Lower East Side,10002,137
12518189,Sunnyside,11104,100
12518766,Williamsburg,11211,79
12521681,Financial District,10005,204
12521928,West Village,10014,70
12522024,East Village,10003,199
12532453,Williamsburg,11211,109
12533279,Harlem,10030,1500
12536976,West Village,10014,274
12537157,Bushwick,,50
12539359,Upper East Side,10128,350
12542485,Midtown East,10016,180
12542544,Hell's Kitchen,10036,220
12542909,Sunnyside,11104,100
12547357,Crown Heights,11238,67
12547481,Midtown,10019,150
12547493,Sunset Park,11219,42
12547510,Sunset Park,11219,52
12553612,Williamsburg,11211,90
12559933,Bedford-Stuyvesant,11233,50
12560942,Meatpacking District,10011,185
12562649,East Village,10003,89
12564287,Wakefield,10466,99
12566957,Bedford-Stuyvesant,11221,91
12568401,,10011,250
12568741,Greenwich Village,10011,209
12579252,East Harlem,10035,100
12583093,Williamsburg,11211,500
12587102,,11211,53
12587698,Bushwick,11207,65
12589327,,11206,70
12590964,Clinton Hill,11238,60
12591059,Lefferts Garden,11225,800
12593389,Upper West Side,10025,120
12598128,Upper West Side,10025,235
12598446,Upper West Side,10025,275
12600583,Upper East Side,10128,49
12602212,Bedford-Stuyvesant,11233,60
12606349,East Harlem,10029,135
12607802,Astoria,11105,119
12622845,Sunnyside,11104,72
12630337,Lower East Side,10002,132
12630490,Ditmars / Steinway,11105,119
12643924,Flatbush,11226,41
12649361,Hudson Square,10014,200
12649685,Greenpoint,11222,195
12652765,Midtown,10001,150
12652964,Bedford-Stuyvesant,11216,250
12653674,Harlem,10030,136
12653981,,,104
12655465,Nolita,10012,180
12666669,Upper East Side,10128,99
12666787,Jackson Heights,11372,80
12669490,East Flatbush,11203,105
12670809,Williamsburg,11249,200
12670883,Bedford-Stuyvesant,11221,105
12672036,Hell's Kitchen,10019,135
12675052,Kips Bay,10010,150
12679172,Harlem,10027,100
12681868,Astoria,11102,58
12684394,Harlem,10039,115
12687169,Park Slope,11217,80
12700609,Upper West Side,10025,197
12702291,,10036,110
12703851,Clinton Hill,11238,149
12704983,Upper West Side,10025,135
12705883,Bedford-Stuyvesant,11206,51
12708671,,10036,142
12711844,Greenpoint,11222,110
12723066,Midtown East,10016,184
12726907,Williamsburg,11211,57
12728514,Hamilton Heights,10031,50
12730083,Richmond Hill,11418,250
12732671,Flatlands,11210,60
12735969,Bedford-Stuyvesant,11221,50
12736761,Hamilton Heights,10031,259
12737288,Woodhaven,11421,30
12737335,Washington Heights,10032,60
12737660,Williamsburg,11206,70
12737915,Williamsburg,11211,99
12738346,Astoria,11103,68
12740226,Williamsburg,11211,70
12740726,Williamsburg,11211,225
12749145,Williamsburg,11249,239
12749156,Washington Heights,10033,65
12753434,Hell's Kitchen,10018,175
12755138,Financial District,10005,155
12755571,Midtown East,10017,143
12757639,Harlem,,100
12758216,Upper West Side,10024,120
12760402,Williamsburg,11211,75
12762161,Astoria,11101,395
12762497,Flatbush,11226,75
12763720,Tribeca,10013,350
12764378,Crown Heights,11216,180
12772993,Chelsea,10001,55
12774249,Hamilton Heights,10030,105
12774885,Wakefield,10466,40
12775106,Long Island City,11101,120
12776694,Alphabet City,10009,90
12778678,Midtown East,10022,140
12780595,Hell's Kitchen,10019,95
12782677,Williamsburg,11211,130
12783809,Kips Bay,10016,105
12786165,Chelsea,10001,90
12788962,Harlem,10026,135
12792257,Roosevelt Island,10044,60
12794791,Washington Heights,10032,53
12795109,Williamsburg,11206,80
12795851,Williamsburg,11206,70
12796391,Sunset Park,,300
12797598,East Harlem,10029,129
12797920,Upper West Side,10025,100
12804693,East Village,10009,120
12806491,Crown Heights,11238,55
12806940,Bedford-Stuyvesant,11216,225
12807121,Hamilton Heights,10031,36
12807447,Park Slope,11215,135
12807993,Upper East Side,10075,150
12808124,Financial District,10005,160
12812544,Upper East Side,10028,190
12813050,Gramercy Park,10003,195
12814578,Windsor Terrace,11215,125
12814717,Washington Heights,10033,70
12814997,Clinton Hill,11238,70
12815139,Prospect Heights,11238,110
12825700,Chelsea,10011,195
12826811,Upper West Side,10024,135
12828338,Harlem,10039,75
12829031,Brownsville,11212,85
12830905,Alphabet City,10009,150
12831310,Alphabet City,10009,60
12832062,The Rockaways,11693,80
12834386,Flatbush,11226,73
12834953,East Harlem,10029,81
12835664,Crown Heights,11213,300
12836502,Soho,10012,120
12836932,Morningside Heights,10025,92
12847429,Hell's Kitchen,10036,150
12848383,Windsor Terrace,11218,265
12849162,Upper East Side,10028,100
12850887,East New York,11207,44
12851015,Midtown East,10022,142
12851307,Williamsburg,11211,1000
12852083,Boerum Hill,11217,200
12853281,Midtown East,10022,125
12854207,Lower East Side,10002,250
12854258,Bedford-Stuyvesant,11221,82
12854734,Chelsea,10011,100
12855923,Hamilton Heights,10039,50
12856529,Midtown,10019,180
12857265,Harlem,10027,165
12861956,Harlem,10027,165
12864158,Park Slope,11215,118
12864356,,10013,179
12865936,Flatbush,11226,75
12867918,Upper East Side,10021,150
12868264,Bedford-Stuyvesant,11221,150
12869174,Flatbush,11226,30
12869662,,11249,250
12869930,,10036,115
12871016,Upper East Side,10028,115
12871039,Hell's Kitchen,10019,399
12874443,Williamsburg,11211,150
12874869,Greenwich Village,10003,140
12876883,Sunset Park,11219,70
12878830,Tribeca,10013,189
12884380,Greenwich Village,10012,201
12884594,Chelsea,10011,150
12885472,Ridgewood,11385,75
12885658,Upper East Side,10021,112
12885974,Upper East Side,10075,100
12886380,Upper East Side,10028,390
12891996,Chelsea,10011,200
12897616,Upper West Side,10025,75
12897713,Chelsea,10001,300
12898472,Williamsburg,11249,870
12902467,Alphabet City,10009,150
12903170,Elmhurst,11373,89
12905446,Park Slope,11215,195
12911110,Upper West Side,10024,90
12914239,St. George,10301,40
12915928,Crown Heights,11213,275
12916073,East New York,11208,98
12916138,East Harlem,10029,179
12916189,Greenwood Heights,11232,196
12917057,Lower East Side,10002,140
12917422,Harlem,10031,59
12924969,Bedford-Stuyvesant,11233,165
12929019,Greenpoint,11222,150
12929852,Hamilton Heights,10030,399
12932111,Washington Heights,10032,80
12936207,Bedford-Stuyvesant,11221,151
12945400,Williamsburg,11211,66
12947454,Upper West Side,10024,180
12947660,East Village,10003,65
12947670,Kips Bay,10016,115
12947783,Harlem,10039,130
12948486,Harlem,10027,275
12949102,Harlem,10027,85
12949605,Bedford-Stuyvesant,11221,100
12949937,Lower East Side,10002,225
12950979,Inwood,10034,77
12950997,Bushwick,11221,79
12951215,Hell's Kitchen,10036,239
12951417,Bushwick,11221,65
12953158,Midtown East,10022,190
12953717,Windsor Terrace,11218,72
12953862,Bedford-Stuyvesant,11221,35
12958663,Battery Park City,10006,125
12962798,East Village,10009,198
12963341,East Village,10003,150
12964477,Sunset Park,11220,39
12964763,,10036,150
12966225,New Dorp,10306,78
12972040,Murray Hill,10016,110
12972320,Upper West Side,10025,300
12972533,Lower East Side,10002,329
12973167,,10026,300
12973927,Bedford-Stuyvesant,11206,43
12976191,Midtown,10018,299
12979100,South Street Seaport,10038,160
12983759,Financial District,10006,229
12984535,Windsor Terrace,11218,60
12985547,Upper East Side,10075,140
12986700,Williamsburg,11211,350
12989766,Times Square/Theatre District,10036,299
12990502,Astoria,11102,40
12990587,Crown Heights,11213,575
12990926,Astoria,11102,63
13000007,Cobble Hill,11201,90
13000571,Greenwich Village,10003,359
13001199,Bushwick,11221,45
13002204,Flushing,11354,99
13004961,Harlem,,295
13004967,,10027,325
13005376,The Rockaways,11692,90
13005592,Upper West Side,10024,225
13006777,Morningside Heights,,75
13006794,Upper West Side,10025,74
13013882,Williamsburg,11206,65
13016230,Flatbush,11218,80
13016389,Union Square,10003,300
13018248,Williamsburg,11211,160
13019720,Midtown East,10017,275
13020187,Upper West Side,10024,350
13020422,Williamsburg,11211,195
13026702,Lower East Side,10002,195
13027960,Flatbush,11226,120
13028533,Midtown East,10017,170
13030999,Financial District,10004,160
13031287,Kensington,11218,95
13031826,Crown Heights,11238,225
13032261,Midtown East,10017,350
13040801,Prospect Heights,11238,200
13042637,Sunnyside,11104,170
